video_id,repetition_number,exercise_id,exercise_name,person_id,first_frame,last_frame,n_frames,duration_s,cam17_orientation,cam18_orientation,sagittal_view_camera,exercise_subtype,lights_on,mocap_erroneous,extra_person_in_cam17,extra_person_in_cam18,quality_ok,correctness,video_path_cam17,video_path_cam18,has_video,frames_in_range
PM_123,9,2,Arm VW,7,1841,1975,135,4.5,half-profile,half-profile,neither,,True,False,0,0,True,0,videos/Ex2/PM_123-Camera17-30fps.mp4,videos/Ex2/PM_123-Camera18-30fps-transposed.mp4,True,True
PM_123,10,2,Arm VW,7,1976,2120,145,4.8333,half-profile,half-profile,neither,,True,False,0,0,True,0,videos/Ex2/PM_123-Camera17-30fps.mp4,videos/Ex2/PM_123-Camera18-30fps-transposed.mp4,True,True
PM_123,11,2,Arm VW,7,2121,2250,130,4.3333,half-profile,half-profile,neither,,True,False,0,0,True,0,videos/Ex2/PM_123-Camera17-30fps.mp4,videos/Ex2/PM_123-Camera18-30fps-transposed.mp4,True,True
PM_123,12,2,Arm VW,7,2251,2370,120,4.0,half-profile,half-profile,neither,,True,False,2,0,False,0,videos/Ex2/PM_123-Camera17-30fps.mp4,videos/Ex2/PM_123-Camera18-30fps-transposed.mp4,True,True
PM_123,13,2,Arm VW,7,2570,2710,141,4.7,front,side,Camera18,,True,False,0,0,True,1,videos/Ex2/PM_123-Camera17-30fps.mp4,videos/Ex2/PM_123-Camera18-30fps-transposed.mp4,True,True
PM_123,14,2,Arm VW,7,2711,2870,160,5.3333,front,side,Camera18,,True,False,0,0,True,1,videos/Ex2/PM_123-Camera17-30fps.mp4,videos/Ex2/PM_123-Camera18-30fps-transposed.mp4,True,True
PM_123,15,2,Arm VW,7,2871,3000,130,4.3333,front,side,Camera18,,True,False,0,0,True,1,videos/Ex2/PM_123-Camera17-30fps.mp4,videos/Ex2/PM_123-Camera18-30fps-transposed.mp4,True,True
PM_123,16,2,Arm VW,7,3001,3140,140,4.6667,front,side,Camera18,,True,False,0,0,True,1,videos/Ex2/PM_123-Camera17-30fps.mp4,videos/Ex2/PM_123-Camera18-30fps-transposed.mp4,True,True
PM_123,17,2,Arm VW,7,3141,3280,140,4.6667,front,side,Camera18,,True,False,0,0,True,1,videos/Ex2/PM_123-Camera17-30fps.mp4,videos/Ex2/PM_123-Camera18-30fps-transposed.mp4,True,True
PM_123,18,2,Arm VW,7,3281,3405,125,4.1667,front,side,Camera18,,True,False,2,0,False,1,videos/Ex2/PM_123-Camera17-30fps.mp4,videos/Ex2/PM_123-Camera18-30fps-transposed.mp4,True,True
PM_123,19,2,Arm VW,7,3550,3730,181,6.0333,front,side,Camera18,,True,False,0,0,True,0,videos/Ex2/PM_123-Camera17-30fps.mp4,videos/Ex2/PM_123-Camera18-30fps-transposed.mp4,True,True
PM_123,20,2,Arm VW,7,3731,3830,100,3.3333,front,side,Camera18,,True,False,0,0,True,0,videos/Ex2/PM_123-Camera17-30fps.mp4,videos/Ex2/PM_123-Camera18-30fps-transposed.mp4,True,True
PM_123,21,2,Arm VW,7,3831,3960,130,4.3333,front,side,Camera18,,True,False,0,0,True,0,videos/Ex2/PM_123-Camera17-30fps.mp4,videos/Ex2/PM_123-Camera18-30fps-transposed.mp4,True,True
PM_123,22,2,Arm VW,7,3961,4090,130,4.3333,front,side,Camera18,,True,False,0,0,True,0,videos/Ex2/PM_123-Camera17-30fps.mp4,videos/Ex2/PM_123-Camera18-30fps-transposed.mp4,True,True
PM_123,23,2,Arm VW,7,4091,4220,130,4.3333,front,side,Camera18,,True,False,0,0,True,0,videos/Ex2/PM_123-Camera17-30fps.mp4,videos/Ex2/PM_123-Camera18-30fps-transposed.mp4,True,True
PM_123,24,2,Arm VW,7,4221,4340,120,4.0,front,side,Camera18,,True,False,2,0,False,0,videos/Ex2/PM_123-Camera17-30fps.mp4,videos/Ex2/PM_123-Camera18-30fps-transposed.mp4,True,True
PM_010,1,3,Push-ups,1,230,380,151,5.0333,profile,front,Camera17,,False,False,2,0,False,1,videos/Ex3/PM_010-Camera17-30fps.mp4,videos/Ex3/PM_010-Camera18-30fps-transposed.mp4,True,True
PM_010,2,3,Push-ups,1,381,500,120,4.0,profile,front,Camera17,,False,False,0,0,True,1,videos/Ex3/PM_010-Camera17-30fps.mp4,videos/Ex3/PM_010-Camera18-30fps-transposed.mp4,True,True
PM_010,3,3,Push-ups,1,501,600,100,3.3333,profile,front,Camera17,,False,False,0,0,True,1,videos/Ex3/PM_010-Camera17-30fps.mp4,videos/Ex3/PM_010-Camera18-30fps-transposed.mp4,True,True
PM_010,4,3,Push-ups,1,601,705,105,3.5,profile,front,Camera17,,False,False,0,0,True,1,videos/Ex3/PM_010-Camera17-30fps.mp4,videos/Ex3/PM_010-Camera18-30fps-transposed.mp4,True,True
PM_010,5,3,Push-ups,1,706,800,95,3.1667,profile,front,Camera17,,False,False,3,0,False,1,videos/Ex3/PM_010-Camera17-30fps.mp4,videos/Ex3/PM_010-Camera18-30fps-transposed.mp4,True,True
PM_010,6,3,Push-ups,1,2260,2370,111,3.7,profile,front,Camera17,,False,False,0,0,True,0,videos/Ex3/PM_010-Camera17-30fps.mp4,videos/Ex3/PM_010-Camera18-30fps-transposed.mp4,True,True
PM_010,7,3,Push-ups,1,2371,2500,130,4.3333,profile,front,Camera17,,False,False,0,0,True,1,videos/Ex3/PM_010-Camera17-30fps.mp4,videos/Ex3/PM_010-Camera18-30fps-transposed.mp4,True,True
PM_010,8,3,Push-ups,1,2501,2630,130,4.3333,profile,front,Camera17,,False,False,0,0,True,1,videos/Ex3/PM_010-Camera17-30fps.mp4,videos/Ex3/PM_010-Camera18-30fps-transposed.mp4,True,True
PM_010,9,3,Push-ups,1,2631,2760,130,4.3333,profile,front,Camera17,,False,False,0,0,True,1,videos/Ex3/PM_010-Camera17-30fps.mp4,videos/Ex3/PM_010-Camera18-30fps-transposed.mp4,True,True
PM_010,10,3,Push-ups,1,2761,2860,100,3.3333,profile,front,Camera17,,False,False,0,0,True,1,videos/Ex3/PM_010-Camera17-30fps.mp4,videos/Ex3/PM_010-Camera18-30fps-transposed.mp4,True,True
PM_010,11,3,Push-ups,1,2861,2970,110,3.6667,profile,front,Camera17,,False,False,0,0,True,1,videos/Ex3/PM_010-Camera17-30fps.mp4,videos/Ex3/PM_010-Camera18-30fps-transposed.mp4,True,True
PM_010,12,3,Push-ups,1,3350,3440,91,3.0333,profile,front,Camera17,,False,False,0,1,True,1,videos/Ex3/PM_010-Camera17-30fps.mp4,videos/Ex3/PM_010-Camera18-30fps-transposed.mp4,True,True
PM_010,13,3,Push-ups,1,3441,3550,110,3.6667,profile,front,Camera17,,False,False,0,1,True,0,videos/Ex3/PM_010-Camera17-30fps.mp4,videos/Ex3/PM_010-Camera18-30fps-transposed.mp4,True,True
PM_010,14,3,Push-ups,1,3551,3660,110,3.6667,profile,front,Camera17,,False,False,0,1,True,0,videos/Ex3/PM_010-Camera17-30fps.mp4,videos/Ex3/PM_010-Camera18-30fps-transposed.mp4,True,True
PM_010,15,3,Push-ups,1,3700,3810,111,3.7,profile,front,Camera17,,False,False,0,2,False,0,videos/Ex3/PM_010-Camera17-30fps.mp4,videos/Ex3/PM_010-Camera18-30fps-transposed.mp4,True,True
PM_010,16,3,Push-ups,1,3811,3950,140,4.6667,profile,front,Camera17,,False,False,0,2,False,0,videos/Ex3/PM_010-Camera17-30fps.mp4,videos/Ex3/PM_010-Camera18-30fps-transposed.mp4,True,True
PM_011,1,3,Push-ups,2,225,310,86,2.8667,profile,front,Camera17,,False,False,0,0,True,1,videos/Ex3/PM_011-Camera17-30fps.mp4,videos/Ex3/PM_011-Camera18-30fps-transposed.mp4,True,True
PM_011,2,3,Push-ups,2,311,410,100,3.3333,profile,front,Camera17,,False,False,0,0,True,1,videos/Ex3/PM_011-Camera17-30fps.mp4,videos/Ex3/PM_011-Camera18-30fps-transposed.mp4,True,True
PM_011,3,3,Push-ups,2,411,505,95,3.1667,profile,front,Camera17,,False,False,0,0,True,1,videos/Ex3/PM_011-Camera17-30fps.mp4,videos/Ex3/PM_011-Camera18-30fps-transposed.mp4,True,True
PM_011,4,3,Push-ups,2,506,625,120,4.0,profile,front,Camera17,,False,False,0,0,True,1,videos/Ex3/PM_011-Camera17-30fps.mp4,videos/Ex3/PM_011-Camera18-30fps-transposed.mp4,True,True
PM_011,5,3,Push-ups,2,626,740,115,3.8333,profile,front,Camera17,,False,False,0,0,True,1,videos/Ex3/PM_011-Camera17-30fps.mp4,videos/Ex3/PM_011-Camera18-30fps-transposed.mp4,True,True
PM_011,6,3,Push-ups,2,1291,1380,90,3.0,profile,front,Camera17,,False,False,0,0,True,0,videos/Ex3/PM_011-Camera17-30fps.mp4,videos/Ex3/PM_011-Camera18-30fps-transposed.mp4,True,True
PM_011,7,3,Push-ups,2,1381,1450,70,2.3333,profile,front,Camera17,,False,False,0,0,True,0,videos/Ex3/PM_011-Camera17-30fps.mp4,videos/Ex3/PM_011-Camera18-30fps-transposed.mp4,True,True
PM_011,8,3,Push-ups,2,1451,1535,85,2.8333,profile,front,Camera17,,False,False,0,0,True,0,videos/Ex3/PM_011-Camera17-30fps.mp4,videos/Ex3/PM_011-Camera18-30fps-transposed.mp4,True,True
PM_030,1,3,Push-ups,3,210,340,131,4.3667,profile,front,Camera17,,True,False,0,0,True,0,videos/Ex3/PM_030-Camera17-30fps.mp4,videos/Ex3/PM_030-Camera18-30fps-transposed.mp4,True,True
PM_030,2,3,Push-ups,3,430,543,114,3.8,profile,front,Camera17,,True,False,0,0,True,1,videos/Ex3/PM_030-Camera17-30fps.mp4,videos/Ex3/PM_030-Camera18-30fps-transposed.mp4,True,True
PM_030,3,3,Push-ups,3,544,670,127,4.2333,profile,front,Camera17,,True,False,1,0,True,1,videos/Ex3/PM_030-Camera17-30fps.mp4,videos/Ex3/PM_030-Camera18-30fps-transposed.mp4,True,True
PM_030,4,3,Push-ups,3,671,779,109,3.6333,profile,front,Camera17,,True,False,0,0,True,1,videos/Ex3/PM_030-Camera17-30fps.mp4,videos/Ex3/PM_030-Camera18-30fps-transposed.mp4,True,True
PM_030,5,3,Push-ups,3,780,890,111,3.7,profile,front,Camera17,,True,False,2,0,False,1,videos/Ex3/PM_030-Camera17-30fps.mp4,videos/Ex3/PM_030-Camera18-30fps-transposed.mp4,True,True
PM_030,6,3,Push-ups,3,891,1020,130,4.3333,profile,front,Camera17,,True,False,1,0,True,1,videos/Ex3/PM_030-Camera17-30fps.mp4,videos/Ex3/PM_030-Camera18-30fps-transposed.mp4,True,True
PM_030,7,3,Push-ups,3,1090,1215,126,4.2,profile,front,Camera17,,True,False,0,0,True,0,videos/Ex3/PM_030-Camera17-30fps.mp4,videos/Ex3/PM_030-Camera18-30fps-transposed.mp4,True,True
PM_030,8,3,Push-ups,3,1216,1340,125,4.1667,profile,front,Camera17,,True,False,0,0,True,0,videos/Ex3/PM_030-Camera17-30fps.mp4,videos/Ex3/PM_030-Camera18-30fps-transposed.mp4,True,True
PM_030,9,3,Push-ups,3,1341,1490,150,5.0,profile,front,Camera17,,True,False,1,0,True,0,videos/Ex3/PM_030-Camera17-30fps.mp4,videos/Ex3/PM_030-Camera18-30fps-transposed.mp4,True,True
PM_030,10,3,Push-ups,3,1491,1620,130,4.3333,profile,front,Camera17,,True,False,1,0,True,0,videos/Ex3/PM_030-Camera17-30fps.mp4,videos/Ex3/PM_030-Camera18-30fps-transposed.mp4,True,True
PM_030,11,3,Push-ups,3,1621,1755,135,4.5,profile,front,Camera17,,True,False,1,0,True,0,videos/Ex3/PM_030-Camera17-30fps.mp4,videos/Ex3/PM_030-Camera18-30fps-transposed.mp4,True,True
PM_030,12,3,Push-ups,3,1756,1880,125,4.1667,profile,front,Camera17,,True,False,2,0,False,0,videos/Ex3/PM_030-Camera17-30fps.mp4,videos/Ex3/PM_030-Camera18-30fps-transposed.mp4,True,True
PM_030,13,3,Push-ups,3,1881,2015,135,4.5,profile,front,Camera17,,True,False,1,0,True,0,videos/Ex3/PM_030-Camera17-30fps.mp4,videos/Ex3/PM_030-Camera18-30fps-transposed.mp4,True,True
PM_031,1,3,Push-ups,4,220,325,106,3.5333,profile,front,Camera17,,True,False,0,0,True,1,videos/Ex3/PM_031-Camera17-30fps.mp4,videos/Ex3/PM_031-Camera18-30fps-transposed.mp4,True,True
PM_031,2,3,Push-ups,4,390,477,88,2.9333,profile,front,Camera17,,True,False,0,0,True,1,videos/Ex3/PM_031-Camera17-30fps.mp4,videos/Ex3/PM_031-Camera18-30fps-transposed.mp4,True,True
PM_031,3,3,Push-ups,4,478,565,88,2.9333,profile,front,Camera17,,True,False,2,0,False,1,videos/Ex3/PM_031-Camera17-30fps.mp4,videos/Ex3/PM_031-Camera18-30fps-transposed.mp4,True,True
PM_031,4,3,Push-ups,4,566,656,91,3.0333,profile,front,Camera17,,True,False,0,0,True,1,videos/Ex3/PM_031-Camera17-30fps.mp4,videos/Ex3/PM_031-Camera18-30fps-transposed.mp4,True,True
PM_031,5,3,Push-ups,4,657,735,79,2.6333,profile,front,Camera17,,True,False,2,0,False,1,videos/Ex3/PM_031-Camera17-30fps.mp4,videos/Ex3/PM_031-Camera18-30fps-transposed.mp4,True,True
PM_031,6,3,Push-ups,4,970,1070,101,3.3667,profile,front,Camera17,,True,False,3,0,False,0,videos/Ex3/PM_031-Camera17-30fps.mp4,videos/Ex3/PM_031-Camera18-30fps-transposed.mp4,True,True
PM_031,7,3,Push-ups,4,1071,1212,142,4.7333,profile,front,Camera17,,True,False,3,0,False,0,videos/Ex3/PM_031-Camera17-30fps.mp4,videos/Ex3/PM_031-Camera18-30fps-transposed.mp4,True,True
PM_031,8,3,Push-ups,4,1213,1338,126,4.2,profile,front,Camera17,,True,False,3,0,False,0,videos/Ex3/PM_031-Camera17-30fps.mp4,videos/Ex3/PM_031-Camera18-30fps-transposed.mp4,True,True
PM_031,9,3,Push-ups,4,1339,1460,122,4.0667,profile,front,Camera17,,True,False,1,0,True,0,videos/Ex3/PM_031-Camera17-30fps.mp4,videos/Ex3/PM_031-Camera18-30fps-transposed.mp4,True,True
PM_031,10,3,Push-ups,4,1461,1565,105,3.5,profile,front,Camera17,,True,False,3,0,False,0,videos/Ex3/PM_031-Camera17-30fps.mp4,videos/Ex3/PM_031-Camera18-30fps-transposed.mp4,True,True
PM_044,1,3,Push-ups,5,170,280,111,3.7,profile,front,Camera17,,True,False,0,0,True,0,videos/Ex3/PM_044-Camera17-30fps.mp4,videos/Ex3/PM_044-Camera18-30fps-transposed.mp4,True,True
PM_044,2,3,Push-ups,5,281,430,150,5.0,profile,front,Camera17,,True,False,0,0,True,0,videos/Ex3/PM_044-Camera17-30fps.mp4,videos/Ex3/PM_044-Camera18-30fps-transposed.mp4,True,True
PM_044,3,3,Push-ups,5,431,540,110,3.6667,profile,front,Camera17,,True,False,0,0,True,0,videos/Ex3/PM_044-Camera17-30fps.mp4,videos/Ex3/PM_044-Camera18-30fps-transposed.mp4,True,True
PM_044,4,3,Push-ups,5,541,647,107,3.5667,profile,front,Camera17,,True,False,0,0,True,0,videos/Ex3/PM_044-Camera17-30fps.mp4,videos/Ex3/PM_044-Camera18-30fps-transposed.mp4,True,True
PM_044,5,3,Push-ups,5,648,740,93,3.1,profile,front,Camera17,,True,False,2,0,False,0,videos/Ex3/PM_044-Camera17-30fps.mp4,videos/Ex3/PM_044-Camera18-30fps-transposed.mp4,True,True
PM_044,6,3,Push-ups,5,1000,1090,91,3.0333,profile,front,Camera17,,True,False,3,0,False,0,videos/Ex3/PM_044-Camera17-30fps.mp4,videos/Ex3/PM_044-Camera18-30fps-transposed.mp4,True,True
PM_044,7,3,Push-ups,5,1091,1168,78,2.6,profile,front,Camera17,,True,False,0,0,True,0,videos/Ex3/PM_044-Camera17-30fps.mp4,videos/Ex3/PM_044-Camera18-30fps-transposed.mp4,True,True
PM_044,8,3,Push-ups,5,1169,1249,81,2.7,profile,front,Camera17,,True,False,3,0,False,0,videos/Ex3/PM_044-Camera17-30fps.mp4,videos/Ex3/PM_044-Camera18-30fps-transposed.mp4,True,True
PM_044,9,3,Push-ups,5,1250,1330,81,2.7,profile,front,Camera17,,True,False,2,0,False,0,videos/Ex3/PM_044-Camera17-30fps.mp4,videos/Ex3/PM_044-Camera18-30fps-transposed.mp4,True,True
PM_044,10,3,Push-ups,5,1331,1415,85,2.8333,profile,front,Camera17,,True,False,2,0,False,0,videos/Ex3/PM_044-Camera17-30fps.mp4,videos/Ex3/PM_044-Camera18-30fps-transposed.mp4,True,True
PM_045,1,3,Push-ups,10,200,300,101,3.3667,profile,front,Camera17,,True,False,0,0,True,1,videos/Ex3/PM_045-Camera17-30fps.mp4,videos/Ex3/PM_045-Camera18-30fps-transposed.mp4,True,True
PM_045,2,3,Push-ups,10,301,390,90,3.0,profile,front,Camera17,,True,False,0,0,True,1,videos/Ex3/PM_045-Camera17-30fps.mp4,videos/Ex3/PM_045-Camera18-30fps-transposed.mp4,True,True
PM_045,3,3,Push-ups,10,391,480,90,3.0,profile,front,Camera17,,True,False,0,0,True,1,videos/Ex3/PM_045-Camera17-30fps.mp4,videos/Ex3/PM_045-Camera18-30fps-transposed.mp4,True,True
PM_045,4,3,Push-ups,10,481,570,90,3.0,profile,front,Camera17,,True,False,2,0,False,1,videos/Ex3/PM_045-Camera17-30fps.mp4,videos/Ex3/PM_045-Camera18-30fps-transposed.mp4,True,True
PM_045,5,3,Push-ups,10,571,670,100,3.3333,profile,front,Camera17,,True,False,2,0,False,1,videos/Ex3/PM_045-Camera17-30fps.mp4,videos/Ex3/PM_045-Camera18-30fps-transposed.mp4,True,True
PM_045,6,3,Push-ups,10,800,916,117,3.9,profile,front,Camera17,,True,False,3,0,False,0,videos/Ex3/PM_045-Camera17-30fps.mp4,videos/Ex3/PM_045-Camera18-30fps-transposed.mp4,True,True
PM_045,7,3,Push-ups,10,917,1011,95,3.1667,profile,front,Camera17,,True,False,2,0,False,0,videos/Ex3/PM_045-Camera17-30fps.mp4,videos/Ex3/PM_045-Camera18-30fps-transposed.mp4,True,True
PM_045,8,3,Push-ups,10,1012,1095,84,2.8,profile,front,Camera17,,True,False,2,0,False,0,videos/Ex3/PM_045-Camera17-30fps.mp4,videos/Ex3/PM_045-Camera18-30fps-transposed.mp4,True,False
PM_107,1,3,Push-ups,6,20,115,96,3.2,profile,front,Camera17,,True,False,3,0,False,1,videos/Ex3/PM_107-Camera17-30fps.mp4,videos/Ex3/PM_107-Camera18-30fps-transposed.mp4,True,True
PM_107,2,3,Push-ups,6,116,205,90,3.0,profile,front,Camera17,,True,False,0,0,True,1,videos/Ex3/PM_107-Camera17-30fps.mp4,videos/Ex3/PM_107-Camera18-30fps-transposed.mp4,True,True
PM_107,3,3,Push-ups,6,206,300,95,3.1667,profile,front,Camera17,,True,False,0,0,True,1,videos/Ex3/PM_107-Camera17-30fps.mp4,videos/Ex3/PM_107-Camera18-30fps-transposed.mp4,True,True
PM_107,4,3,Push-ups,6,301,398,98,3.2667,profile,front,Camera17,,True,False,0,0,True,1,videos/Ex3/PM_107-Camera17-30fps.mp4,videos/Ex3/PM_107-Camera18-30fps-transposed.mp4,True,True
PM_107,5,3,Push-ups,6,399,478,80,2.6667,profile,front,Camera17,,True,False,0,0,True,1,videos/Ex3/PM_107-Camera17-30fps.mp4,videos/Ex3/PM_107-Camera18-30fps-transposed.mp4,True,True
PM_107,6,3,Push-ups,6,810,920,111,3.7,profile,front,Camera17,,True,False,0,0,True,0,videos/Ex3/PM_107-Camera17-30fps.mp4,videos/Ex3/PM_107-Camera18-30fps-transposed.mp4,True,True
PM_107,7,3,Push-ups,6,921,1025,105,3.5,profile,front,Camera17,,True,False,0,0,True,0,videos/Ex3/PM_107-Camera17-30fps.mp4,videos/Ex3/PM_107-Camera18-30fps-transposed.mp4,True,True
PM_107,8,3,Push-ups,6,1026,1135,110,3.6667,profile,front,Camera17,,True,False,0,0,True,0,videos/Ex3/PM_107-Camera17-30fps.mp4,videos/Ex3/PM_107-Camera18-30fps-transposed.mp4,True,True
PM_107,9,3,Push-ups,6,1136,1240,105,3.5,profile,front,Camera17,,True,False,0,0,True,0,videos/Ex3/PM_107-Camera17-30fps.mp4,videos/Ex3/PM_107-Camera18-30fps-transposed.mp4,True,True
PM_107,10,3,Push-ups,6,1241,1330,90,3.0,profile,front,Camera17,,True,False,0,0,True,0,videos/Ex3/PM_107-Camera17-30fps.mp4,videos/Ex3/PM_107-Camera18-30fps-transposed.mp4,True,True
PM_108,1,3,Push-ups,8,200,370,171,5.7,profile,front,Camera17,,True,False,1,0,True,1,videos/Ex3/PM_108-Camera17-30fps.mp4,videos/Ex3/PM_108-Camera18-30fps-transposed.mp4,True,True
PM_108,2,3,Push-ups,8,460,700,241,8.0333,profile,front,Camera17,,True,False,2,0,False,1,videos/Ex3/PM_108-Camera17-30fps.mp4,videos/Ex3/PM_108-Camera18-30fps-transposed.mp4,True,True
PM_108,3,3,Push-ups,8,830,1030,201,6.7,profile,front,Camera17,,True,False,0,0,True,1,videos/Ex3/PM_108-Camera17-30fps.mp4,videos/Ex3/PM_108-Camera18-30fps-transposed.mp4,True,True
PM_108,4,3,Push-ups,8,1031,1240,210,7.0,profile,front,Camera17,,True,False,0,0,True,1,videos/Ex3/PM_108-Camera17-30fps.mp4,videos/Ex3/PM_108-Camera18-30fps-transposed.mp4,True,True
PM_108,5,3,Push-ups,8,1241,1440,200,6.6667,profile,front,Camera17,,True,False,0,0,True,1,videos/Ex3/PM_108-Camera17-30fps.mp4,videos/Ex3/PM_108-Camera18-30fps-transposed.mp4,True,True
PM_108,6,3,Push-ups,8,1770,1940,171,5.7,profile,front,Camera17,,True,False,2,0,False,0,videos/Ex3/PM_108-Camera17-30fps.mp4,videos/Ex3/PM_108-Camera18-30fps-transposed.mp4,True,True
PM_108,7,3,Push-ups,8,2000,2210,211,7.0333,profile,front,Camera17,,True,False,1,0,True,0,videos/Ex3/PM_108-Camera17-30fps.mp4,videos/Ex3/PM_108-Camera18-30fps-transposed.mp4,True,True
PM_108,8,3,Push-ups,8,2230,2420,191,6.3667,profile,front,Camera17,,True,False,2,0,False,0,videos/Ex3/PM_108-Camera17-30fps.mp4,videos/Ex3/PM_108-Camera18-30fps-transposed.mp4,True,True
PM_108,9,3,Push-ups,8,2421,2620,200,6.6667,profile,front,Camera17,,True,False,2,0,False,0,videos/Ex3/PM_108-Camera17-30fps.mp4,videos/Ex3/PM_108-Camera18-30fps-transposed.mp4,True,True
PM_108,10,3,Push-ups,8,2621,2800,180,6.0,profile,front,Camera17,,True,False,3,0,False,0,videos/Ex3/PM_108-Camera17-30fps.mp4,videos/Ex3/PM_108-Camera18-30fps-transposed.mp4,True,True
PM_119,1,3,Push-ups,9,180,260,81,2.7,profile,front,Camera17,,True,False,3,0,False,1,videos/Ex3/PM_119-Camera17-30fps.mp4,videos/Ex3/PM_119-Camera18-30fps-transposed.mp4,True,True
PM_119,2,3,Push-ups,9,261,340,80,2.6667,profile,front,Camera17,,True,False,3,0,False,1,videos/Ex3/PM_119-Camera17-30fps.mp4,videos/Ex3/PM_119-Camera18-30fps-transposed.mp4,True,True
PM_119,3,3,Push-ups,9,341,425,85,2.8333,profile,front,Camera17,,True,False,3,0,False,1,videos/Ex3/PM_119-Camera17-30fps.mp4,videos/Ex3/PM_119-Camera18-30fps-transposed.mp4,True,True
PM_119,4,3,Push-ups,9,426,506,81,2.7,profile,front,Camera17,,True,False,3,0,False,1,videos/Ex3/PM_119-Camera17-30fps.mp4,videos/Ex3/PM_119-Camera18-30fps-transposed.mp4,True,True
PM_119,5,3,Push-ups,9,507,590,84,2.8,profile,front,Camera17,,True,False,0,0,True,1,videos/Ex3/PM_119-Camera17-30fps.mp4,videos/Ex3/PM_119-Camera18-30fps-transposed.mp4,True,True
PM_119,6,3,Push-ups,9,915,972,58,1.9333,profile,front,Camera17,,True,False,0,0,True,0,videos/Ex3/PM_119-Camera17-30fps.mp4,videos/Ex3/PM_119-Camera18-30fps-transposed.mp4,True,True
PM_119,7,3,Push-ups,9,973,1035,63,2.1,profile,front,Camera17,,True,False,0,0,True,0,videos/Ex3/PM_119-Camera17-30fps.mp4,videos/Ex3/PM_119-Camera18-30fps-transposed.mp4,True,True
PM_119,8,3,Push-ups,9,1050,1120,71,2.3667,profile,front,Camera17,,True,False,0,0,True,0,videos/Ex3/PM_119-Camera17-30fps.mp4,videos/Ex3/PM_119-Camera18-30fps-transposed.mp4,True,True
PM_119,9,3,Push-ups,9,1121,1195,75,2.5,profile,front,Camera17,,True,False,0,0,True,0,videos/Ex3/PM_119-Camera17-30fps.mp4,videos/Ex3/PM_119-Camera18-30fps-transposed.mp4,True,True
PM_119,10,3,Push-ups,9,1196,1275,80,2.6667,profile,front,Camera17,,True,False,0,0,True,0,videos/Ex3/PM_119-Camera17-30fps.mp4,videos/Ex3/PM_119-Camera18-30fps-transposed.mp4,True,True
PM_119,11,3,Push-ups,9,1276,1355,80,2.6667,profile,front,Camera17,,True,False,3,0,False,0,videos/Ex3/PM_119-Camera17-30fps.mp4,videos/Ex3/PM_119-Camera18-30fps-transposed.mp4,True,True
PM_121,1,3,Push-ups,7,90,190,101,3.3667,profile,front,Camera17,,True,True,3,0,False,1,videos/Ex3/PM_121-Camera17-30fps.mp4,videos/Ex3/PM_121-Camera18-30fps-transposed.mp4,True,True
PM_121,2,3,Push-ups,7,265,380,116,3.8667,profile,front,Camera17,,True,True,2,0,False,1,videos/Ex3/PM_121-Camera17-30fps.mp4,videos/Ex3/PM_121-Camera18-30fps-transposed.mp4,True,True
PM_121,3,3,Push-ups,7,410,550,141,4.7,profile,front,Camera17,,True,True,2,0,False,1,videos/Ex3/PM_121-Camera17-30fps.mp4,videos/Ex3/PM_121-Camera18-30fps-transposed.mp4,True,True
PM_121,4,3,Push-ups,7,551,695,145,4.8333,profile,front,Camera17,,True,True,3,0,False,1,videos/Ex3/PM_121-Camera17-30fps.mp4,videos/Ex3/PM_121-Camera18-30fps-transposed.mp4,True,True
PM_121,5,3,Push-ups,7,740,840,101,3.3667,profile,front,Camera17,,True,True,0,0,False,1,videos/Ex3/PM_121-Camera17-30fps.mp4,videos/Ex3/PM_121-Camera18-30fps-transposed.mp4,True,True
PM_121,6,3,Push-ups,7,841,970,130,4.3333,profile,front,Camera17,,True,True,1,0,False,1,videos/Ex3/PM_121-Camera17-30fps.mp4,videos/Ex3/PM_121-Camera18-30fps-transposed.mp4,True,True
PM_121,7,3,Push-ups,7,1180,1260,81,2.7,profile,front,Camera17,,True,True,1,0,False,0,videos/Ex3/PM_121-Camera17-30fps.mp4,videos/Ex3/PM_121-Camera18-30fps-transposed.mp4,True,True
PM_121,8,3,Push-ups,7,1261,1360,100,3.3333,profile,front,Camera17,,True,True,1,0,False,0,videos/Ex3/PM_121-Camera17-30fps.mp4,videos/Ex3/PM_121-Camera18-30fps-transposed.mp4,True,True
PM_121,9,3,Push-ups,7,1361,1450,90,3.0,profile,front,Camera17,,True,True,1,0,False,0,videos/Ex3/PM_121-Camera17-30fps.mp4,videos/Ex3/PM_121-Camera18-30fps-transposed.mp4,True,True
PM_121,10,3,Push-ups,7,1451,1550,100,3.3333,profile,front,Camera17,,True,True,1,0,False,0,videos/Ex3/PM_121-Camera17-30fps.mp4,videos/Ex3/PM_121-Camera18-30fps-transposed.mp4,True,True
PM_121,11,3,Push-ups,7,1551,1650,100,3.3333,profile,front,Camera17,,True,True,3,0,False,0,videos/Ex3/PM_121-Camera17-30fps.mp4,videos/Ex3/PM_121-Camera18-30fps-transposed.mp4,True,True
